stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
3748,,HUMAITA CLOVIS PAIM GRIVOT,,-29.977358,-51.185848
210,,BELEM NOVO SANTA HELENA,,-30.207863,-51.172927
211,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.208177,-51.172811
205,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.209653,-51.174043
206,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.209676,-51.173843
5897,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.21043,-51.176729
188,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.210461,-51.176603
184,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.211065,-51.177602
181,,BELEM NOVO EUSTAQUIO INACIO DA SILVEIRA,,-30.211504,-51.178685
6380,,CRISTAL PADRE CACIQUE,,-30.073292,-51.241103
6381,,CRISTAL PADRE CACIQUE,,-30.07318,-51.240425
6383,,PRAIA DE BELAS PADRE CACIQUE,,-30.068888,-51.237691
6382,,SANTA TEREZA PADRE CACIQUE,,-30.068691,-51.237384
6384,,PRAIA DE BELAS PADRE CACIQUE,,-30.067779,-51.236582
6385,,SANTA TEREZA PADRE CACIQUE,,-30.067369,-51.236059
6368,,MENINO DEUS PADRE CACIQUE,,-30.063049,-51.231542
6369,,MENINO DEUS PADRE CACIQUE,,-30.062776,-51.231365
6413,,PRAIA DE BELAS PRAIA DE BELAS,,-30.049965,-51.227883
6414,,MENINO DEUS PRAIA DE BELAS,,-30.0537,-51.228532
1535,,PRAIA DE BELAS BORGES DE MEDEIROS,,-30.048797,-51.229489
6500,,PRAIA DE BELAS BORGES DE MEDEIROS,,-30.046362,-51.229208
5415,,PRAIA DE BELAS BORGES DE MEDEIROS,,-30.045484,-51.229105
1554,,PRAIA DE BELAS BORGES DE MEDEIROS,,-30.041179,-51.228596
6499,,LAMI CHRISPIM ANTONIO AMADO,,-30.227742,-51.113549
208,,BELEM NOVO INACIO ANTONIO DA SILVA,,-30.207861,-51.173938
209,,BELEM NOVO INACIO ANTONIO DA SILVA,,-30.208163,-51.174391
190,,BELEM NOVO INACIO ANTONIO DA SILVA,,-30.209301,-51.176279
180,,BELEM NOVO INACIO ANTONIO DA SILVA,,-30.211729,-51.179336
173,,BELEM NOVO HEITOR VIEIRA,,-30.212309,-51.180418
172,,BELEM NOVO HEITOR VIEIRA,,-30.211373,-51.18126
170,,BELEM NOVO HEITOR VIEIRA,,-30.211073,-51.182447
171,,BELEM NOVO HEITOR VIEIRA,,-30.210863,-51.182823
88,,BELEM NOVO HEITOR VIEIRA,,-30.210528,-51.183953
87,,BELEM NOVO HEITOR VIEIRA,,-30.210295,-51.184394
86,,BELEM NOVO HEITOR VIEIRA,,-30.209825,-51.185742
85,,BELEM NOVO HEITOR VIEIRA,,-30.209902,-51.185736
231,,BELEM NOVO CHAPEU DO SOL,,-30.18892,-51.159635
235,,BELEM NOVO CHAPEU DO SOL,,-30.187248,-51.161236
232,,CHAPEU DO SOL CHAPEU DO SOL,,-30.188832,-51.159625
6217,,CHAPEU DO SOL CHAPEU DO SOL,,-30.187254,-51.161145
6498,,CHAPEU DO SOL CHAPEU DO SOL,,-30.185796,-51.161684
240,,CHAPEU DO SOL CHAPEU DO SOL,,-30.183702,-51.16218
237,,CHAPEU DO SOL CHAPEU DO SOL,,-30.183598,-51.162316
6218,,CHAPEU DO SOL CHAPEU DO SOL,,-30.185778,-51.161603
239,,CHAPEU DO SOL CHAPEU DO SOL,,-30.183109,-51.162488
238,,CHAPEU DO SOL CHAPEU DO SOL,,-30.183057,-51.162609
234,,CHAPEU DO SOL CHAPEU DO SOL,,-30.181854,-51.163342
233,,CHAPEU DO SOL CHAPEU DO SOL,,-30.181918,-51.163393
6187,,CHAPEU DO SOL CHAPEU DO SOL,,-30.180922,-51.164114
308,,CHAPEU DO SOL CHAPEU DO SOL,,-30.180022,-51.16505
5085,,CHAPEU DO SOL CHAPEU DO SOL,,-30.179974,-51.164987
5166,,CHAPEU DO SOL CHAPEU DO SOL,,-30.181038,-51.16412
265,,CHAPEU DO SOL CHAPEU DO SOL,,-30.178221,-51.167637
264,,CHAPEU DO SOL CHAPEU DO SOL,,-30.178289,-51.167669
5148,,CHAPEU DO SOL CHAPEU DO SOL,,-30.178002,-51.169144
263,,CHAPEU DO SOL CHAPEU DO SOL,,-30.177868,-51.169323
262,,CHAPEU DO SOL CHAPEU DO SOL,,-30.177092,-51.171509
261,,CHAPEU DO SOL CHAPEU DO SOL,,-30.17719,-51.171399
259,,CHAPEU DO SOL CHAPEU DO SOL,,-30.177875,-51.17282
6180,,CHAPEU DO SOL CHAPEU DO SOL,,-30.178642,-51.174491
260,,CHAPEU DO SOL CHAPEU DO SOL,,-30.177903,-51.172743
5084,,CHAPEU DO SOL CHAPEU DO SOL,,-30.1787,-51.174302
4231,,SARANDI FARIA LOBATO,,-29.984385,-51.128423
4235,,SARANDI SALVADOR LEAO,,-30.000062,-51.124376
4184,,SARANDI SALVADOR LEAO,,-30.002113,-51.124064
4067,,SARANDI DONA ALZIRA,,-30.000333,-51.139624
4068,,SARANDI DONA ALZIRA,,-30.00653,-51.138075
4051,,SARANDI DONA ALZIRA,,-30.009429,-51.138344
4274,,SARANDI VINTE UM DE ABRIL,,-29.982744,-51.129698
6418,,SARANDI VINTE UM DE ABRIL,,-29.982785,-51.129777
3167,,JARDIM CARVALHO COMENDADOR EDUARDO SECCO,,-30.057795,-51.143009
3168,,JARDIM CARVALHO COMENDADOR EDUARDO SECCO,,-30.057746,-51.143124
3166,,JARDIM CARVALHO COMENDADOR EDUARDO SECCO,,-30.058072,-51.144279
3161,,JARDIM CARVALHO COMENDADOR EDUARDO SECCO,,-30.059245,-51.146719
3162,,JARDIM CARVALHO COMENDADOR EDUARDO SECCO,,-30.059171,-51.146721
3912,,JARDIM FLORESTA EDMUNDO BASTIAN,,-30.004218,-51.157263
4984,,RUBEM BERTA MAIAS,,-29.99248,-51.095275
4842,,RUBEM BERTA PLINIO KROEFF,,-29.996423,-51.113688
6124,,CRISTO REDENTOR CARLOS SILVEIRA MARTINS PACHECO,,-30.010837,-51.159278
4983,,RUBEM BERTA MAIAS,,-29.992762,-51.095114
1914,,PARTENON CALDRE E FIAO,,-30.065799,-51.197441
1974,,PARTENON CALDRE E FIAO,,-30.0653,-51.198921
1975,,PARTENON CALDRE E FIAO,,-30.065243,-51.198868
1827,,PARTENON CALDRE E FIAO,,-30.064923,-51.200282
1826,,SANTO ANTONIO CALDRE E FIAO,,-30.064832,-51.200361
1825,,PARTENON CALDRE E FIAO,,-30.06472,-51.201772
1824,,SANTO ANTONIO CALDRE E FIAO,,-30.064625,-51.201892
1956,,PARTENON BATISTA XAVIER,,-30.065486,-51.191744
2009,,PARTENON BATISTA XAVIER,,-30.064635,-51.190959
2012,,PARTENON BATISTA XAVIER,,-30.06343,-51.189827
2772,,PARTENON ENCANTADORA,,-30.068141,-51.151605
2771,,PARTENON ENCANTADORA,,-30.068159,-51.151689
2783,,PARTENON ANTONIO MARANGHELLO,,-30.060157,-51.162773
5923,,PARTENON PADRE TODESCO,,-30.064115,-51.154102
2812,,PARTENON PADRE TODESCO,,-30.064021,-51.154494
2798,,PARTENON PADRE TODESCO,,-30.062694,-51.157709
6439,,PARTENON PADRE TODESCO,,-30.061707,-51.160039
2799,,PARTENON RAFAEL CLARK,,-30.065329,-51.155396
2766,,PARTENON PITORESCA,,-30.072027,-51.154069
5690,,CEL APARICIO BORGES DONA VEVA,,-30.075102,-51.188233
2658,,SAO JOSE ANTONIO SIMOES,,-30.077384,-51.169334
1816,,SANTO ANTONIO DR VOLTAIRE PIRES,,-30.061346,-51.205769
1821,,SANTO ANTONIO DR VOLTAIRE PIRES,,-30.05735,-51.2046
1840,,SANTO ANTONIO DR VOLTAIRE PIRES,,-30.055957,-51.204197
4112,,SARANDI AUGUSTO PORTO ALEGRE,,-29.994989,-51.137444
1850,,SANTO ANTONIO DR VOLTAIRE PIRES,,-30.053501,-51.203444
4223,,SARANDI TOLEDO PIZA,,-29.984376,-51.133396
6496,,RESTINGA ECON NILO WULFF,,-30.149837,-51.146722
1819,,SANTO ANTONIO DR VOLTAIRE PIRES,,-30.058903,-51.205062
1808,,SANTO ANTONIO DR MALHEIROS,,-30.062183,-51.20547
1818,,SANTO ANTONIO DR JOAO DE DEUS VAZ DA SILVA,,-30.05849,-51.205797
4990,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.990752,-51.097104
4991,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.990834,-51.096256
4985,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.990949,-51.100777
4986,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.990847,-51.098754
4987,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.990799,-51.099236
4897,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.990984,-51.102196
4895,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.991191,-51.103479
4894,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.991211,-51.10425
4890,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.991435,-51.106104
4896,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.991029,-51.101884
4893,,RUBEM BERTA BERNARDINO SILVEIRA PASTORIZA,,-29.991413,-51.105308
4879,,ZONA INDEFINIDA BERNARDINO SILVEIRA PASTORIZA,,-29.991884,-51.107986
6133,,JARDIM BOTANICO SENADOR TARSO DUTRA,,-30.047017,-51.178094
2849,,JARDIM BOTANICO SENADOR TARSO DUTRA,,-30.046898,-51.178028
2844,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.048026,-51.178563
6134,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.047882,-51.178482
5305,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.051683,-51.180899
2702,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.053764,-51.181978
2701,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.053787,-51.1819
2599,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.053906,-51.181994
5771,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.056444,-51.18317
2053,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.057524,-51.183897
2028,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.058353,-51.184158
6044,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.058677,-51.18434
5714,,JARDIM BOTANICO DR SALVADOR FRANCA,,-30.058835,-51.184311
3913,,JARDIM FLORESTA EDMUNDO BASTIAN,,-30.004017,-51.158813
3883,,CRISTO REDENTOR EDMUNDO BASTIAN,,-30.005184,-51.160231
3182,,JARDIM CARVALHO CARVALHO,,-30.05568,-51.146591
3881,,CRISTO REDENTOR EDMUNDO BASTIAN,,-30.006489,-51.160706
3183,,JARDIM CARVALHO CARVALHO,,-30.055557,-51.146518
4119,,SARANDI MOREIRA DA SILVA,,-29.992762,-51.135522
4120,,SARANDI MOREIRA DA SILVA,,-29.992488,-51.135588
4232,,SARANDI TRES DE OUTUBRO,,-29.998622,-51.125888
6495,,SARANDI TRES DE OUTUBRO,,-29.997913,-51.125275
6494,,LOMBA DO PINHEIRO AFONSO LOURENCO MARIANTE,,-30.101887,-51.143036
4262,,SARANDI ASSIS BRASIL,,-29.986599,-51.1209
5178,,CRISTAL ICARAI,,-30.096063,-51.246587
5177,,CRISTAL ICARAI,,-30.096831,-51.247694
830,,CRISTAL ICARAI,,-30.09499,-51.24491
829,,CRISTAL ICARAI,,-30.094863,-51.24486
840,,CRISTAL ICARAI,,-30.093964,-51.243409
850,,CRISTAL ICARAI,,-30.089179,-51.241467
849,,CRISTAL ICARAI,,-30.088755,-51.241442
871,,CRISTAL ICARAI,,-30.086595,-51.240821
875,,CRISTAL ICARAI,,-30.085171,-51.240471
874,,CRISTAL ICARAI,,-30.085119,-51.240544
985,,NONOAI DR CAMPOS VELHO,,-30.093382,-51.231053
863,,CRISTAL DR CAMPOS VELHO,,-30.092274,-51.239967
864,,CRISTAL DR CAMPOS VELHO,,-30.092596,-51.239332
868,,CAVALHADA DR CAMPOS VELHO,,-30.092774,-51.233353
869,,NONOAI DR CAMPOS VELHO,,-30.092545,-51.233877
866,,CRISTAL DR CAMPOS VELHO,,-30.092293,-51.236652
843,,CRISTAL DR CAMPOS VELHO,,-30.091888,-51.241307
986,,CAVALHADA DR CAMPOS VELHO,,-30.093511,-51.230879
984,,CAVALHADA DR CAMPOS VELHO,,-30.094157,-51.228801
999,,NONOAI DR CAMPOS VELHO,,-30.094138,-51.228612
996,,NONOAI DR CAMPOS VELHO,,-30.094792,-51.226433
5417,,AGRONOMIA CAMPUS UFRGS - AGRONOMIA,,-30.070822,-51.121491
1976,,SANTO ANTONIO DELFINO RIET,,-30.059092,-51.199825
1977,,SANTO ANTONIO DELFINO RIET,,-30.058995,-51.199715
1834,,SANTO ANTONIO DELFINO RIET,,-30.060538,-51.200293
1829,,SANTO ANTONIO DELFINO RIET,,-30.062963,-51.201354
1828,,SANTO ANTONIO DELFINO RIET,,-30.063178,-51.20154
1807,,SANTO ANTONIO DR MALHEIROS,,-30.062023,-51.205844
4073,,SARANDI ENG FRANCISCO RODOLFO SIMCH,,-30.006527,-51.135937
4136,,SARANDI ENG FRANCISCO RODOLFO SIMCH,,-30.006654,-51.13412
1681,,SANTA TERESA SEPE TIARAJU,,-30.074896,-51.214807
1679,,TERESOPOLIS SEPE TIARAJU,,-30.075001,-51.214725
790,,CAMAQUA CAMAQUA,,-30.107093,-51.237822
2353,,AUXILIADORA PLINIO BRASIL MILANO,,-30.022337,-51.189751
6489,,IPANEMA OSWALDO GONCALVES CRUZ,,-30.138083,-51.226246
1555,,PRAIA DE BELAS BORGES DE MEDEIROS,,-30.041339,-51.228613
6415,,MENINO DEUS PRAIA DE BELAS,,-30.056576,-51.229239
890,,CRISTAL COMANDAI,,-30.085623,-51.233728
889,,CRISTAL COMANDAI,,-30.08566,-51.233822
886,,CRISTAL COMANDAI,,-30.086856,-51.234026
3187,,JARDIM CARVALHO ALBERTO NEPOMUCENO,,-30.056083,-51.143912
885,,CRISTAL COMANDAI,,-30.08686,-51.234111
2762,,PARTENON RAFAEL CLARK,,-30.066342,-51.156146
1926,,PARTENON PAULINO AZURENHA,,-30.066046,-51.194234
2765,,PARTENON RAFAEL CLARK,,-30.066958,-51.15568
2775,,PARTENON BENTO GONCALVES,,-30.062124,-51.163817
2774,,PARTENON BENTO GONCALVES,,-30.062145,-51.164595
2720,,PARTENON BENTO GONCALVES,,-30.061626,-51.168064
2718,,PARTENON BENTO GONCALVES,,-30.061615,-51.168941
2711,,PARTENON BENTO GONCALVES,,-30.061692,-51.17324
2707,,PARTENON BENTO GONCALVES,,-30.06197,-51.174479
1334,,SANTA TERESA JACUI,,-30.079383,-51.237256
1335,,SANTA TERESA JACUI,,-30.079988,-51.236165
688,,CAVALHADA CAVALHADA,,-30.133504,-51.223744
690,,CAVALHADA CAVALHADA,,-30.132031,-51.223396
691,,CAVALHADA CAVALHADA,,-30.132135,-51.22333
704,,CAVALHADA CAVALHADA,,-30.130456,-51.223234
703,,CAVALHADA CAVALHADA,,-30.130203,-51.22332
706,,CAVALHADA CAVALHADA,,-30.128351,-51.223191
705,,CAVALHADA CAVALHADA,,-30.128581,-51.223397
6488,,MARIO QUINTANA OSVALDO FRANCA JUNIOR,,-30.035448,-51.102379
6487,,MARIO QUINTANA OSVLDO FRANCA JUNIOR,,-30.035518,-51.102367
707,,CAVALHADA CAVALHADA,,-30.127202,-51.222813
708,,CAVALHADA CAVALHADA,,-30.127174,-51.222721
5580,,CAVALHADA CAVALHADA,,-30.123659,-51.224189
5250,,CAVALHADA CAVALHADA,,-30.121521,-51.225091
709,,CAVALHADA CAVALHADA,,-30.123695,-51.224061
698,,CAVALHADA CAVALHADA,,-30.121631,-51.22504
884,,CRISTAL BUTUI,,-30.087255,-51.234867
883,,CRISTAL BUTUI,,-30.086903,-51.236364
1993,,PARTENON VEADOR PORTO,,-30.049154,-51.19779
6486,,CRISTAL BUTUI,,-30.08613,-51.240429
1928,,PARTENON JOAO DO RIO,,-30.069069,-51.192178
1929,,PARTENON JOAO DO RIO,,-30.068981,-51.192221
1923,,PARTENON JOAO DO RIO,,-30.067958,-51.193775
1924,,PARTENON JOAO DO RIO,,-30.066791,-51.195535
1925,,PARTENON JOAO DO RIO,,-30.066854,-51.195356
1922,,PARTENON JOAO DO RIO,,-30.067953,-51.193907
1997,,PARTENON ROCHA POMBO,,-30.05422,-51.194601
1995,,PARTENON DR LOSSIO,,-30.055158,-51.19572
1986,,PARTENON DR LOSSIO,,-30.054304,-51.196859
1987,,PARTENON DR LOSSIO,,-30.054929,-51.196151
1994,,PARTENON EUCLYDES DA CUNHA,,-30.050884,-51.195937
1992,,PARTENON EUCLYDES DA CUNHA,,-30.051912,-51.197066
5567,,ZONA INDEFINIDA ASSIS BRASIL,,-29.974685,-51.11478
6485,,PARTENON EUCLYDES DA CUNHA,,-30.05303,-51.198251
4850,,SARANDI ASSIS BRASIL,,-29.984146,-51.118053
4074,,SARANDI ENG FREDERICO DAHNE,,-30.005263,-51.136123
4054,,SARANDI ENG FREDERICO DAHNE,,-30.009519,-51.136494
4071,,SARANDI ENG FREDERICO DAHNE,,-30.00745,-51.136296
4206,,SARANDI ITAUNA,,-29.999065,-51.127877
4205,,SARANDI ITAUNA,,-29.998976,-51.128103
3500,,ZONA INDEFINIDA 3 CASCAIS,,-30.019531,-51.120952
4204,,SARANDI ITAUNA,,-29.998854,-51.129687
2759,,PARTENON RAFAEL CLARK,,-30.069641,-51.155808
2760,,PARTENON RAFAEL CLARK,,-30.069507,-51.155744
2758,,PARTENON RAFAEL CLARK,,-30.06837,-51.155951
2761,,PARTENON RAFAEL CLARK,,-30.068122,-51.155893
2763,,PARTENON RAFAEL CLARK,,-30.066294,-51.155921
2764,,PARTENON RAFAEL CLARK,,-30.067067,-51.15583
2800,,PARTENON RAFAEL CLARK,,-30.065358,-51.15532
4841,, FRANCISCO SILVEIRA BITENCOURT,,-29.992511,-51.115989
4838,, FRANCISCO SILVEIRA BITENCOURT,,-29.992577,-51.117362
2796,,PARTENON ELIAS CIRNE LIMA,,-30.062573,-51.159005
854,,CRISTAL CHUI,,-30.083401,-51.241121
1556,,CIDADE BAIXA PRAIA DE BELAS,,-30.041476,-51.227908
4579,,LOMBA DO PINHEIRO JOAO DE OLIVEIRA REMIAO,,-30.108135,-51.113017
5752,,JARDIM BOTÂNICO IPIRANGA,,-30.056324,-51.173766
6483,,LOMBA DO PINHEIRO AFONSO LOURENCO MARIANTE,,-30.101863,-51.143158
6482,,LOMBA DO PINHEIRO AFONSO LOURENCO MARIANTE,,-30.102325,-51.144772
6480,,PARTENON ALBION,,-30.057596,-51.165198
5885,,PARTENON ALBION,,-30.057271,-51.165138
6481,,PARTENON ALBION,,-30.057872,-51.165248
2272,,PETROPOLIS FERREIRA VIANA,,-30.047275,-51.184159
5226,,ZONA INDEFINIDA TRES MIL VINTE TRES,,-29.987672,-51.094824
6478,,HIPICA DR ANTONIO MAZZAFERRO NETO,,-30.163265,-51.173787
6231,,HIPICA DR ANTONIO MAZZAFERRO NETO,,-30.158782,-51.173787
5071,,HIPICA DR ANTONIO MAZZAFERRO NETO,,-30.156666,-51.173807
2802,,PARTENON ELIAS CIRNE LIMA,,-30.059777,-51.157444
2806,,PARTENON ELIAS CIRNE LIMA,,-30.058903,-51.156957
1632,,FARROUPILHA PAULO GAMA,,-30.033118,-51.218733
2797,,PARTENON ELIAS CIRNE LIMA,,-30.062013,-51.158691
6477,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.218311,-51.101513
4295,,LAGEADO EDGAR PIRES DE CASTRO,,-30.215912,-51.105066
4357,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.211274,-51.109596
6248,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.207184,-51.113225
4355,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.204522,-51.11575
4354,,LAGEADO EDGAR PIRES DE CASTRO,,-30.204643,-51.115746
4269,,SARANDI TOLEDO PIZA,,-29.9827,-51.133517
372,,LAGEADO EDGAR PIRES DE CASTRO,,-30.20223,-51.120019
373,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.202161,-51.119994
371,,ZONA INDEFINIDA EDGAR PIRES DE CASTRO,,-30.199615,-51.125348
365,,LAGEADO EDGAR PIRES DE CASTRO,,-30.198709,-51.126795
381,,LAGEADO EDGAR PIRES DE CASTRO,,-30.197213,-51.127733
380,,LAGEADO EDGAR PIRES DE CASTRO,,-30.196654,-51.12799
379,,LAGEADO EDGAR PIRES DE CASTRO,,-30.194267,-51.129891
378,,LAGEADO EDGAR PIRES DE CASTRO,,-30.19436,-51.129931
5955,,LAGEADO EDGAR PIRES DE CASTRO,,-30.191691,-51.131368
5954,,LAGEADO EDGAR PIRES DE CASTRO,,-30.191623,-51.131306
377,,LAGEADO EDGAR PIRES DE CASTRO,,-30.190237,-51.132835
376,,LAGEADO EDGAR PIRES DE CASTRO,,-30.189807,-51.133459
6340,,LAGEADO EDGAR PIRES DE CASTRO,,-30.188536,-51.135138
355,,LAGEADO EDGAR PIRES DE CASTRO,,-30.188312,-51.135287
353,,LAGEADO EDGAR PIRES DE CASTRO,,-30.187013,-51.13663
352,,LAGEADO EDGAR PIRES DE CASTRO,,-30.186848,-51.136885
354,,LAGEADO EDGAR PIRES DE CASTRO,,-30.185408,-51.137759
347,,LAGEADO EDGAR PIRES DE CASTRO,,-30.184416,-51.138865
351,,RESTINGA EDGAR PIRES DE CASTRO,,-30.183466,-51.139974
348,,LAGEADO EDGAR PIRES DE CASTRO,,-30.182643,-51.141137
350,,RESTINGA EDGAR PIRES DE CASTRO,,-30.180403,-51.14179
386,,RESTINGA EDGAR PIRES DE CASTRO,,-30.178429,-51.14284
389,,RESTINGA EDGAR PIRES DE CASTRO,,-30.175739,-51.145598
388,,CHAPEU DO SOL EDGAR PIRES DE CASTRO,,-30.175824,-51.145618
390,,RESTINGA EDGAR PIRES DE CASTRO,,-30.17195,-51.149092
384,,RESTINGA EDGAR PIRES DE CASTRO,,-30.174335,-51.146887
382,,CHAPEU DO SOL EDGAR PIRES DE CASTRO,,-30.172279,-51.148885
6167,,CHAPEU DO SOL EDGAR PIRES DE CASTRO,,-30.170555,-51.150781
6094,,RESTINGA EDGAR PIRES DE CASTRO,,-30.170498,-51.15073
312,,RESTINGA EDGAR PIRES DE CASTRO,,-30.167864,-51.153812
311,,CHAPEU DO SOL EDGAR PIRES DE CASTRO,,-30.167118,-51.154409
336,,RESTINGA EDGAR PIRES DE CASTRO,,-30.16278,-51.156421
337,,CHAPEU DO SOL EDGAR PIRES DE CASTRO,,-30.162665,-51.156723
324,,HIPICA EDGAR PIRES DE CASTRO,,-30.160728,-51.159902
325,,RESTINGA EDGAR PIRES DE CASTRO,,-30.160656,-51.159845
327,,RESTINGA EDGAR PIRES DE CASTRO,,-30.158408,-51.161148
307,,HIPICA EDGAR PIRES DE CASTRO,,-30.156276,-51.16745
306,,HIPICA EDGAR PIRES DE CASTRO,,-30.156334,-51.168037
305,,HIPICA EDGAR PIRES DE CASTRO,,-30.156124,-51.169821
5837,,HIPICA EDGAR PIRES DE CASTRO,,-30.155835,-51.172404
5303,,HIPICA EDGAR PIRES DE CASTRO,,-30.156173,-51.170047
299,,HIPICA EDGAR PIRES DE CASTRO,,-30.15596,-51.171919
279,,HIPICA EDGAR PIRES DE CASTRO,,-30.155704,-51.182406
284,,HIPICA EDGAR PIRES DE CASTRO,,-30.15537,-51.180528
153,,HIPICA EDGAR PIRES DE CASTRO,,-30.156983,-51.187409
150,,HIPICA EDGAR PIRES DE CASTRO,,-30.158073,-51.189046
149,,HIPICA EDGAR PIRES DE CASTRO,,-30.158043,-51.189157
154,,HIPICA EDGAR PIRES DE CASTRO,,-30.156613,-51.187003
4183,,SARANDI SALVADOR LEAO,,-30.001017,-51.124187
4185,,SARANDI SALVADOR LEAO,,-30.002121,-51.124146
4234,,SARANDI SALVADOR LEAO,,-30.000048,-51.124295
4236,,SARANDI SALVADOR LEAO,,-29.99866,-51.124501
4186,,SARANDI SALVADOR LEAO,,-30.001254,-51.124243
4227,,SARANDI MINAS GERAIS,,-29.990476,-51.126729
4237,,SARANDI SALVADOR LEAO,,-29.998943,-51.124504
6476,,SARANDI MINAS GERAIS,,-29.990552,-51.128093
2757,,PARTENON PITORESCA,,-30.070947,-51.155423
2756,,PARTENON PITORESCA,,-30.071013,-51.155474
2767,,PARTENON PITORESCA,,-30.070667,-51.153439
2768,,PARTENON PITORESCA,,-30.070737,-51.153376
2769,,PARTENON PITORESCA,,-30.069647,-51.153053
4109,,SARANDI VICENTE FERREIRA GOMES,,-29.997747,-51.135791
4105,,SARANDI GAUCHOS,,-29.996062,-51.137847
4104,,SARANDI GAUCHOS,,-29.996789,-51.137579
4121,,SARANDI GAUCHOS,,-29.991504,-51.135792
6475,,SARANDI GAUCHOS,,-29.990964,-51.134545
4122,,SARANDI GAUCHOS,,-29.991399,-51.135739
4214,,SARANDI GAUCHOS,,-29.990808,-51.134309
4221,,SARANDI TOLEDO PIZA,,-29.984817,-51.133449
4217,,SARANDI TOLEDO PIZA,,-29.987647,-51.13316
4215,,SARANDI TOLEDO PIZA,,-29.990353,-51.133045
4216,,SARANDI TOLEDO PIZA,,-29.98772,-51.133237
4199,,SARANDI MOREIRA DA SILVA,,-29.994005,-51.133936
4268,,SARANDI TOLEDO PIZA,,-29.982708,-51.133598
4198,,SARANDI MOREIRA DA SILVA,,-29.99391,-51.133971
4118,,SARANDI AUGUSTO PORTO ALEGRE,,-29.995047,-51.13467
4116,,SARANDI AUGUSTO PORTO ALEGRE,,-29.994979,-51.13502
4114,,SARANDI AUGUSTO PORTO ALEGRE,,-29.99477,-51.136223
4115,,SARANDI AUGUSTO PORTO ALEGRE,,-29.994694,-51.136209
4113,,SARANDI AUGUSTO PORTO ALEGRE,,-29.994904,-51.137378
4207,,SARANDI ITAUNA,,-29.999429,-51.126548
4238,,SARANDI TRES DE OUTUBRO,,-29.997884,-51.125352
6474,,SARANDI ITAUNA,,-29.998916,-51.12982
4203,,SARANDI ZEFERINO DIAS,,-29.999736,-51.130323
4202,,SARANDI ZEFERINO DIAS,,-29.999588,-51.130228
4145,,SARANDI ZEFERINO DIAS,,-30.002282,-51.130373
4099,,SARANDI BADEN POWELL,,-29.999785,-51.137835
4078,,SARANDI BADEN POWELL,,-30.001103,-51.137732
4077,,SARANDI BADEN POWELL,,-30.001289,-51.137632
4100,,SARANDI BADEN POWELL,,-29.999708,-51.137759
4076,,SARANDI BADEN POWELL,,-30.002717,-51.137317
4075,,SARANDI BADEN POWELL,,-30.002686,-51.137438
4101,,SARANDI JOAO CONRADO WOLF,,-29.998662,-51.13759
4141,,SARANDI LILA RIPOLL,,-30.004189,-51.131063
4140,,SARANDI LILA RIPOLL,,-30.005444,-51.131253
4144,,SARANDI SYLVIO SANSON,,-30.002764,-51.131752
4139,,SARANDI SYLVIO SANSON,,-30.004187,-51.131942
4138,,SARANDI SYLVIO SANSON,,-30.005792,-51.132166
4135,,SARANDI ENG FRANCISCO RODOLFO SIMCH,,-30.006726,-51.134135
4137,,SARANDI ENG FRANCISCO RODOLFO SIMCH,,-30.006847,-51.13219
4072,,SARANDI ENG FRANCISCO RODOLFO SIMCH,,-30.006613,-51.135705
